source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell type]	characteristics[cell type]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[disease]	characteristics[material type]	characteristics[sample type]	characteristics[pooled sample]	characteristics[treatment]	characteristics[sampling time]	characteristics[enrichment process]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[ms min mz]	comment[ms max mz]	comment[fractionation method]	comment[carrier channel]	comment[reference channel]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[treatment]	factor value[sampling time]
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 11	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	2	1	GV-MII-Zygote-HPRP-library-F2_20211224.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 12	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	3	1	GV-MII-Zygote-HPRP-library-F3_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 13	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	4	1	GV-MII-Zygote-HPRP-library-F4_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 14	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	5	1	GV-MII-Zygote-HPRP-library-F5_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 15	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	6	1	GV-MII-Zygote-HPRP-library-F6_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 16	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	7	1	GV-MII-Zygote-HPRP-library-F7_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 17	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	8	1	GV-MII-Zygote-HPRP-library-F8_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 18	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	9	1	GV-MII-Zygote-HPRP-library-F9_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 19	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	10	1	GV-MII-Zygote-HPRP-library-F10_20211225.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 20	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	11	1	GV-MII-Zygote-HPRP-library-F11_20211226.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	pooled	run 21	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	NT=High-pH reversed-phase chromatography (hpHRP);AC=PRIDE:0000564	not applicable	not applicable	12	1	GV-MII-Zygote-HPRP-library-F12_20211226.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
pool-GV-MII-zygote	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	NT=primary oocyte;AC=CL:0000654	NT=zygote;AC=CL:0010017	NT=adult;AC=EFO:0001272	ICR	pooled	NT=normal;AC=PATO:0000461	cell	NT=pooled;AC=PRIDE:0000902	pooled	not applicable	not applicable	NT=enrichment of phosphorylated protein;AC=EFO:0010806	not applicable	not applicable	not applicable	pooled	run 22	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	not available	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	GV-MII-Zygote_phospho_library_20211224.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	not applicable
oocyte-methodcmp-DDA-1	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DDA-1	1	1	run 23	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	4.5 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DDA-R1-20220102.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-methodcmp-DDA-2	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DDA-2	1	2	run 24	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	4.5 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DDA-R2-20220102.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-methodcmp-DDA-3	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DDA-3	1	3	run 25	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	4.5 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DDA-R3-20220102.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-methodcmp-DIA-1	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DIA-1	1	1	run 26	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DIA-R1-20220112.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-methodcmp-DIA-2	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DIA-2	1	2	run 27	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DIA-R2-20220112.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-methodcmp-DIA-3	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-methodcmp-DIA-3	1	3	run 28	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	SingleMII-DIA-R3-20220112.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-1	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-1	1	1	run 29	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R1_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
